renda_mensal,valor_solicitado,prazo_meses,taxa_juros_mensal,parcela_estimada,comprometimento_renda,score_credito,atrasos_12m,tempo_emprego_meses,reserva_meses,outros_creditos,relacao_credito_renda,finalidade,moradia,inadimplente
2340.72,15095.6,24,0.88,700.5,29.93,738,0,113,1.4,1,0.537,Financiamento de veículo,Própria,0
2634.39,6972.08,12,0.55,601.99,22.85,957,0,16,0.9,1,0.221,Financiamento de veículo,Familiar,0
16241.1,3214.85,12,1.147,288.3,1.78,662,0,28,2.8,0,0.016,Reforma ou serviços,Alugada,0
31494.1,9884.84,24,1.298,482.02,1.53,837,0,16,4.0,2,0.026,Crédito pessoal,Familiar,0
2515.04,18951.35,12,1.798,1769.87,70.37,700,0,52,2.9,0,0.628,Crédito pessoal,Financiada,1
4138.54,17353.95,24,2.13,931.11,22.5,628,1,99,5.0,0,0.349,Crédito pessoal,Própria,0
6426.46,12806.65,24,1.37,629.76,9.8,607,0,30,0.5,2,0.166,Reforma ou serviços,Financiada,0
15187.17,34793.46,24,2.379,1919.46,12.64,439,2,85,1.0,2,0.191,Financiamento de veículo,Alugada,0
2820.2,14663.86,36,2.643,636.37,22.56,499,0,55,2.1,2,0.433,Crédito pessoal,Financiada,0
4466.42,15437.58,24,1.582,778.1,17.42,803,0,16,2.4,1,0.288,Consolidação de dívidas,Alugada,0
8419.98,4022.78,12,0.55,347.34,4.13,852,0,28,4.7,0,0.04,Financiamento de veículo,Familiar,0
6808.78,21330.33,36,2.18,861.27,12.65,616,0,11,4.7,1,0.261,Crédito pessoal,Financiada,0
4118.31,36164.61,36,1.547,1317.68,32.0,586,1,135,2.0,4,0.732,Financiamento de veículo,Própria,1
4785.97,6860.72,24,1.862,357.09,7.46,706,1,48,5.0,1,0.119,Crédito pessoal,Financiada,0
2217.15,10187.3,6,2.135,1827.01,82.4,434,4,43,1.7,1,0.383,Financiamento de veículo,Alugada,1
4486.13,5048.29,60,3.16,188.71,4.21,469,3,47,1.7,1,0.094,Crédito pessoal,Familiar,0
4408.34,19560.14,18,2.472,1359.5,30.84,693,0,20,1.4,1,0.37,Consolidação de dívidas,Própria,0
6005.07,12452.31,18,2.02,832.08,13.86,630,1,32,0.4,1,0.173,Crédito pessoal,Alugada,0
3685.31,15166.0,12,0.55,1309.47,35.53,818,0,57,0.2,1,0.343,Financiamento de veículo,Própria,0
6965.8,13243.59,36,0.739,420.32,6.03,741,0,8,2.1,0,0.158,Financiamento de veículo,Própria,0
9742.94,13057.85,36,1.511,472.95,4.85,706,0,4,5.4,3,0.112,Reforma ou serviços,Familiar,0
5726.04,13391.15,48,0.55,318.19,5.56,772,0,26,0.9,1,0.195,Financiamento de veículo,Financiada,0
6467.23,15815.04,36,0.723,500.56,7.74,714,0,23,4.6,0,0.204,Financiamento de veículo,Familiar,0
5374.23,14231.12,18,2.015,950.49,17.69,765,0,103,5.8,1,0.221,Consolidação de dívidas,Financiada,0
5200.27,13741.58,36,2.369,571.56,10.99,678,0,20,1.2,1,0.22,Crédito pessoal,Financiada,0
3324.41,20356.1,18,1.326,1278.61,38.46,567,0,58,0.1,2,0.51,Financiamento de veículo,Alugada,0
6327.37,28246.95,48,2.629,1042.61,16.48,498,0,23,1.4,1,0.372,Crédito pessoal,Financiada,0
4895.62,13895.93,12,0.55,1199.81,24.51,822,1,56,0.5,0,0.237,Financiamento de veículo,Própria,1
19037.73,6032.65,24,2.26,328.44,1.73,611,1,49,4.5,3,0.026,Crédito pessoal,Alugada,0
13792.69,8121.43,60,2.112,240.04,1.74,687,0,121,2.8,0,0.049,Crédito pessoal,Alugada,0
6605.37,31111.75,36,1.322,1091.66,16.53,737,0,18,0.1,0,0.393,Educação,Alugada,0
3239.97,6758.56,24,0.811,311.02,9.6,761,0,18,2.8,0,0.174,Reforma ou serviços,Alugada,0
2608.99,20335.0,36,0.55,624.17,23.92,836,0,212,4.4,0,0.65,Financiamento de veículo,Financiada,0
10882.62,9696.32,6,0.856,1664.8,15.3,665,0,96,2.3,2,0.074,Financiamento de veículo,Própria,0
6120.01,12615.6,6,1.907,2245.14,36.69,603,1,28,1.1,1,0.172,Financiamento de veículo,Alugada,1
7003.06,10711.54,24,2.331,587.82,8.39,769,0,19,2.6,2,0.127,Consolidação de dívidas,Própria,0
1763.0,3587.52,60,1.273,85.86,4.87,583,1,17,6.8,0,0.17,Financiamento de veículo,Própria,0
9241.19,46190.97,24,0.55,2059.72,22.29,823,0,93,5.9,3,0.417,Educação,Financiada,0
6892.26,36167.43,12,1.149,3243.83,47.06,704,0,24,0.4,2,0.437,Reforma ou serviços,Alugada,0
2612.2,15813.81,24,1.015,745.7,28.55,593,0,21,2.2,0,0.504,Financiamento de veículo,Alugada,0
3881.86,13668.18,48,2.575,499.31,12.86,656,0,20,0.5,1,0.293,Crédito pessoal,Alugada,0
6123.68,10065.25,24,1.637,510.51,8.34,838,0,65,1.1,0,0.137,Consolidação de dívidas,Financiada,0
5371.93,6757.16,18,1.65,436.95,8.13,514,1,35,5.4,1,0.105,Financiamento de veículo,Financiada,1
4338.43,13839.03,60,2.277,425.28,9.8,423,0,96,2.2,0,0.266,Educação,Financiada,1
4876.83,17702.03,60,2.106,522.42,10.71,633,0,154,0.6,0,0.302,Crédito pessoal,Financiada,0
4447.9,4847.99,24,0.555,216.3,4.86,721,0,49,1.3,1,0.091,Financiamento de veículo,Própria,0
5715.87,24797.8,48,0.9,638.55,11.17,768,0,53,3.5,3,0.362,Financiamento de veículo,Alugada,0
12948.55,6617.21,18,2.818,473.77,3.66,556,1,34,1.9,3,0.043,Crédito pessoal,Própria,1
1500.0,10429.88,18,2.614,733.84,48.92,502,0,47,2.3,1,0.579,Consolidação de dívidas,Alugada,1
4489.81,23911.39,24,0.637,1077.61,24.0,609,0,6,1.1,0,0.444,Financiamento de veículo,Financiada,0
5801.38,15897.51,48,3.411,677.72,11.68,398,1,56,1.2,1,0.228,Crédito pessoal,Própria,0
6247.46,14777.06,36,2.564,633.5,10.14,552,2,81,5.8,1,0.197,Reforma ou serviços,Familiar,0
4129.15,16670.18,60,0.55,326.95,7.92,849,0,16,2.1,0,0.336,Educação,Própria,0
1749.78,11217.59,36,1.738,421.83,24.11,802,0,137,3.0,0,0.534,Consolidação de dívidas,Própria,0
6372.65,9071.6,36,1.167,310.07,4.87,854,0,27,2.0,1,0.119,Reforma ou serviços,Alugada,0
15174.49,17730.69,48,0.55,421.3,2.78,808,0,113,0.6,3,0.097,Financiamento de veículo,Financiada,0
2009.06,13957.6,6,2.155,2504.86,124.68,549,1,69,0.5,0,0.579,Reforma ou serviços,Financiada,1
8883.82,15468.11,36,1.026,516.05,5.81,853,0,14,7.2,0,0.145,Reforma ou serviços,Própria,0
4241.74,26371.66,12,2.144,2515.77,59.31,710,0,92,5.3,0,0.518,Consolidação de dívidas,Própria,1
5006.0,17219.07,24,2.643,978.05,19.54,601,1,43,2.0,1,0.287,Consolidação de dívidas,Alugada,0
2707.06,6121.22,24,1.293,298.28,11.02,820,0,61,0.7,0,0.188,Reforma ou serviços,Própria,0
4226.17,9803.8,36,1.693,365.92,8.66,707,0,34,0.2,2,0.193,Crédito pessoal,Alugada,0
11642.78,13097.38,60,2.532,426.84,3.67,625,1,39,10.3,3,0.094,Consolidação de dívidas,Própria,0
7462.61,4681.35,12,1.195,421.07,5.64,709,0,8,0.4,1,0.052,Financiamento de veículo,Alugada,0
15221.24,7001.23,60,0.55,137.32,0.9,813,0,64,2.2,0,0.038,Financiamento de veículo,Própria,0
10790.37,10695.47,36,0.661,334.81,3.1,846,0,42,3.0,1,0.083,Financiamento de veículo,Alugada,0
6827.05,19695.24,36,1.195,676.34,9.91,898,0,53,0.7,2,0.24,Crédito pessoal,Própria,0
15331.32,9767.7,36,0.55,299.81,1.96,863,0,62,1.8,1,0.053,Financiamento de veículo,Financiada,0
6826.65,6387.84,12,0.644,554.87,8.13,767,0,59,8.8,3,0.078,Financiamento de veículo,Própria,0
8688.6,17941.73,12,2.07,1703.91,19.61,718,0,66,1.8,2,0.172,Crédito pessoal,Alugada,0
4326.61,4218.47,12,2.368,407.98,9.43,679,0,8,2.4,3,0.081,Crédito pessoal,Própria,0
5419.03,4331.23,24,2.359,238.42,4.4,657,0,35,3.2,0,0.067,Consolidação de dívidas,Familiar,0
3374.53,7761.0,24,1.196,373.92,11.08,649,1,14,3.9,0,0.192,Financiamento de veículo,Financiada,0
9604.2,18607.97,12,0.55,1606.66,16.73,765,0,2,3.6,0,0.161,Financiamento de veículo,Financiada,0
2504.55,7475.78,36,1.229,258.24,10.31,667,0,60,0.6,1,0.249,Educação,Alugada,0
8446.19,15013.27,24,1.542,753.2,8.92,686,0,152,3.5,0,0.148,Reforma ou serviços,Familiar,0
4620.28,24022.34,36,1.353,847.29,18.34,598,0,3,6.8,0,0.433,Financiamento de veículo,Alugada,0
10749.21,19656.21,12,1.362,1786.59,16.62,774,0,64,1.3,0,0.152,Crédito pessoal,Própria,0
8282.94,48598.57,24,0.55,2167.08,26.16,848,0,32,2.9,0,0.489,Financiamento de veículo,Própria,0
16078.12,15751.62,48,2.769,597.09,3.71,463,2,39,4.7,0,0.082,Crédito pessoal,Alugada,0
8180.38,26370.87,48,1.201,726.15,8.88,848,0,63,2.6,1,0.269,Crédito pessoal,Alugada,0
1962.06,6921.59,36,0.55,212.46,10.83,933,0,57,3.9,0,0.294,Financiamento de veículo,Própria,0
4988.56,10556.14,36,2.139,423.42,8.49,440,1,34,4.9,1,0.176,Educação,Familiar,0
2514.35,7011.69,48,2.473,251.12,9.99,534,2,27,2.6,0,0.232,Reforma ou serviços,Familiar,1
3770.94,13116.86,12,0.657,1140.29,30.24,808,0,57,3.7,1,0.29,Financiamento de veículo,Familiar,0
13271.52,5496.61,6,1.71,971.71,7.32,526,0,4,2.3,5,0.035,Educação,Alugada,0
7720.89,11980.01,36,2.123,479.31,6.21,742,0,62,0.4,0,0.129,Crédito pessoal,Própria,0
3371.38,12602.41,24,1.82,652.79,19.36,647,0,32,0.6,1,0.312,Reforma ou serviços,Financiada,0
2773.62,13983.63,12,1.301,1266.18,45.65,878,0,106,7.9,1,0.42,Consolidação de dívidas,Alugada,0
5306.77,8397.48,60,2.628,279.65,5.27,606,1,41,5.0,0,0.132,Consolidação de dívidas,Familiar,0
2445.85,14017.37,6,1.401,2452.15,100.26,604,0,102,0.6,2,0.478,Educação,Própria,1
3429.97,6954.53,36,2.09,276.81,8.07,547,1,18,0.5,0,0.169,Reforma ou serviços,Própria,1
6309.8,26136.64,24,1.943,1372.94,21.76,719,0,16,3.3,2,0.345,Crédito pessoal,Própria,0
10643.53,41654.3,24,0.55,1857.43,17.45,721,0,22,13.9,1,0.326,Financiamento de veículo,Alugada,0
7584.38,7702.91,24,1.027,363.76,4.8,656,0,119,2.0,1,0.085,Financiamento de veículo,Alugada,0
1500.0,4758.72,24,1.836,246.94,16.46,731,0,40,0.8,1,0.264,Crédito pessoal,Própria,0
6279.97,15728.23,12,1.597,1450.69,23.1,793,0,26,4.1,1,0.209,Consolidação de dívidas,Própria,0
5437.5,8224.94,36,2.487,348.47,6.41,638,2,56,5.6,0,0.126,Crédito pessoal,Própria,0
6721.23,4914.55,24,2.218,266.29,3.96,697,0,23,3.3,1,0.061,Crédito pessoal,Própria,0
14164.07,16476.46,24,1.566,828.91,5.85,770,0,56,4.2,3,0.097,Crédito pessoal,Financiada,0
1500.0,6499.76,24,1.88,339.01,22.6,760,0,40,0.5,0,0.361,Crédito pessoal,Familiar,0
3604.47,11877.44,24,0.55,529.63,14.69,953,0,25,4.1,0,0.275,Financiamento de veículo,Financiada,0
7500.88,26208.43,18,1.594,1686.32,22.48,893,0,42,3.3,3,0.291,Crédito pessoal,Alugada,0
1950.47,6699.53,12,2.308,645.54,33.1,730,0,42,1.3,0,0.286,Consolidação de dívidas,Financiada,0
12984.38,4853.9,36,1.793,184.17,1.42,481,0,76,0.7,1,0.031,Financiamento de veículo,Própria,0
6534.13,29292.27,36,1.394,1040.44,15.92,785,0,13,1.2,1,0.374,Crédito pessoal,Própria,0
8789.35,48784.86,12,1.708,4530.72,51.55,803,0,29,2.3,1,0.463,Crédito pessoal,Financiada,0
3649.8,11242.34,12,2.134,1071.83,29.37,533,1,50,3.5,0,0.257,Educação,Alugada,0
8612.31,37926.28,24,0.55,1691.19,19.64,813,0,21,5.5,1,0.367,Financiamento de veículo,Própria,0
10085.62,49930.7,36,1.863,1916.04,19.0,637,0,36,2.8,1,0.413,Educação,Própria,0
6007.71,23392.3,36,1.074,786.91,13.1,972,0,25,1.6,0,0.324,Consolidação de dívidas,Financiada,0
6013.38,13977.27,18,2.361,962.15,16.0,590,1,31,4.7,1,0.194,Reforma ou serviços,Financiada,0
6148.89,22827.71,36,0.944,750.92,12.21,889,0,16,2.6,2,0.309,Reforma ou serviços,Alugada,0
3044.65,18322.4,12,1.811,1712.53,56.25,639,0,153,3.3,3,0.501,Crédito pessoal,Financiada,0
4745.47,2780.85,24,1.339,136.25,2.87,700,1,5,1.3,0,0.049,Financiamento de veículo,Alugada,0
4730.8,12865.7,12,0.883,1134.68,23.98,629,0,25,4.7,1,0.227,Financiamento de veículo,Financiada,0
6595.34,5455.76,24,2.578,307.7,4.67,541,0,41,1.0,0,0.069,Crédito pessoal,Alugada,0
9665.37,7305.85,24,2.623,414.06,4.28,563,1,41,8.8,0,0.063,Crédito pessoal,Financiada,0
2697.61,17640.74,24,1.762,907.77,33.65,669,0,94,0.5,2,0.545,Crédito pessoal,Alugada,1
4812.19,13064.84,12,1.927,1229.87,25.56,759,0,13,2.0,0,0.226,Crédito pessoal,Própria,0
13028.78,14338.42,24,1.267,696.58,5.35,835,0,8,2.0,0,0.092,Crédito pessoal,Alugada,0
3279.31,12750.63,24,1.81,659.75,20.12,633,0,28,3.1,1,0.324,Crédito pessoal,Financiada,0
3123.22,12240.1,36,1.555,446.55,14.3,824,0,41,5.2,0,0.327,Consolidação de dívidas,Alugada,0
5894.91,13872.84,18,0.55,811.61,13.77,912,0,33,3.3,1,0.196,Financiamento de veículo,Financiada,0
8777.38,43135.41,36,1.646,1597.63,18.2,763,0,81,1.9,1,0.41,Consolidação de dívidas,Financiada,0
5236.97,22319.28,60,1.46,560.92,10.71,720,0,15,0.4,1,0.355,Educação,Alugada,0
11853.39,7134.51,36,1.563,260.64,2.2,770,0,25,1.7,1,0.05,Consolidação de dívidas,Familiar,0
8845.16,10185.78,36,1.584,373.4,4.22,511,0,62,5.0,0,0.096,Financiamento de veículo,Financiada,0
8763.43,22937.76,48,2.64,848.41,9.68,559,0,42,0.9,2,0.218,Consolidação de dívidas,Alugada,0
7331.73,11535.69,48,2.777,437.91,5.97,645,0,96,0.2,2,0.131,Consolidação de dívidas,Própria,0
22016.75,20260.52,12,2.001,1915.9,8.7,558,0,42,2.8,1,0.077,Reforma ou serviços,Própria,0
4578.9,13778.44,18,1.721,896.69,19.58,784,1,13,0.4,2,0.251,Consolidação de dívidas,Familiar,0
1501.52,10504.37,24,2.373,579.1,38.57,713,0,88,2.5,0,0.583,Consolidação de dívidas,Própria,0
14059.47,35066.63,18,0.893,2117.58,15.06,937,0,81,3.5,2,0.208,Crédito pessoal,Própria,0
3915.27,18697.61,18,2.333,1283.95,32.79,522,0,56,1.5,1,0.398,Reforma ou serviços,Financiada,0
5559.7,28479.1,48,2.405,1006.64,18.11,686,0,171,9.6,1,0.427,Consolidação de dívidas,Própria,0
11711.6,8697.29,36,0.767,277.41,2.37,621,0,43,3.7,0,0.062,Financiamento de veículo,Familiar,0
1925.64,7240.77,18,0.55,423.61,22.0,836,0,46,8.6,1,0.313,Financiamento de veículo,Alugada,0
2393.21,13739.2,18,0.55,803.79,33.59,927,0,80,2.0,3,0.478,Reforma ou serviços,Alugada,0
1926.81,11113.76,36,1.809,422.75,21.94,590,0,51,1.3,0,0.481,Reforma ou serviços,Alugada,0
3178.13,9191.06,24,2.82,532.22,16.75,453,0,46,2.4,1,0.241,Crédito pessoal,Financiada,1
6829.38,18129.0,18,1.629,1170.13,17.13,657,0,8,0.5,5,0.221,Crédito pessoal,Alugada,0
7196.93,5527.06,48,1.418,159.54,2.22,732,0,12,1.7,1,0.064,Reforma ou serviços,Financiada,0
6171.54,2916.54,60,2.364,91.47,1.48,558,0,11,4.5,2,0.039,Crédito pessoal,Financiada,0
2165.7,11432.25,24,1.287,556.73,25.71,652,0,31,1.4,1,0.44,Reforma ou serviços,Financiada,0
1500.0,4985.01,36,2.269,204.12,13.61,613,0,99,1.1,1,0.277,Consolidação de dívidas,Financiada,0
5378.22,9698.64,18,1.245,604.79,11.25,837,0,133,0.8,0,0.15,Consolidação de dívidas,Financiada,0
3881.25,12354.89,60,3.538,499.11,12.86,481,2,108,4.0,1,0.265,Crédito pessoal,Própria,0
6913.51,13188.14,24,1.895,688.98,9.97,584,0,111,2.6,0,0.159,Reforma ou serviços,Financiada,0
8035.51,24587.83,12,1.619,2271.0,28.26,802,0,19,10.1,1,0.255,Crédito pessoal,Própria,0
5665.35,22612.59,24,1.533,1133.21,20.0,734,0,42,7.6,3,0.333,Educação,Própria,0
8330.65,16622.35,18,0.97,1010.92,12.13,844,0,17,1.9,1,0.166,Financiamento de veículo,Financiada,0
5994.06,21087.5,24,2.245,1146.12,19.12,652,0,54,3.2,1,0.293,Consolidação de dívidas,Alugada,0
7223.2,6677.15,12,1.91,627.88,8.69,662,0,32,1.3,0,0.077,Crédito pessoal,Própria,0
3359.4,8157.59,36,2.532,348.02,10.36,496,1,9,1.1,1,0.202,Crédito pessoal,Alugada,0
4652.01,36092.2,36,1.931,1400.29,30.1,683,0,59,1.0,1,0.647,Crédito pessoal,Alugada,0
5874.73,15623.98,18,1.281,977.45,16.64,615,0,23,0.9,1,0.222,Reforma ou serviços,Própria,0
8648.5,26380.5,18,3.886,2064.58,23.87,404,1,39,5.0,1,0.254,Consolidação de dívidas,Familiar,1
4073.65,6123.39,18,1.564,392.96,9.65,826,0,27,1.1,3,0.125,Crédito pessoal,Alugada,0
7183.47,20798.04,24,1.777,1072.03,14.92,810,0,65,1.3,1,0.241,Consolidação de dívidas,Alugada,0
4409.84,11662.04,12,0.55,1006.93,22.83,880,0,47,2.5,4,0.22,Financiamento de veículo,Própria,0
4834.52,9543.84,24,0.743,435.66,9.01,809,0,41,2.3,1,0.165,Financiamento de veículo,Alugada,0
8696.85,34592.69,36,1.454,1241.11,14.27,786,0,105,2.6,0,0.331,Crédito pessoal,Própria,0
1511.29,11077.42,60,2.215,335.46,22.2,747,0,29,5.2,1,0.611,Crédito pessoal,Financiada,0
2327.62,13720.17,60,0.636,275.79,11.85,710,0,57,1.0,4,0.491,Financiamento de veículo,Própria,0
2074.47,12166.42,18,1.425,771.06,37.17,715,0,29,0.9,0,0.489,Reforma ou serviços,Familiar,0
1500.0,6747.75,36,0.75,214.58,14.31,742,0,194,3.3,0,0.375,Educação,Própria,0
3414.85,6159.36,36,1.749,232.04,6.79,861,1,90,3.2,0,0.15,Crédito pessoal,Própria,0
8275.57,14990.65,48,0.656,365.05,4.41,787,0,128,5.1,0,0.151,Reforma ou serviços,Financiada,0
4358.08,16622.8,12,2.839,1653.97,37.95,606,0,46,1.5,3,0.318,Consolidação de dívidas,Financiada,0
5878.42,28738.22,12,2.437,2790.98,47.48,427,2,93,1.8,2,0.407,Financiamento de veículo,Própria,0
10216.19,21540.99,18,1.565,1382.42,13.53,669,0,15,5.9,0,0.176,Crédito pessoal,Alugada,0
11844.03,6894.13,18,1.216,428.77,3.62,832,0,13,1.7,1,0.049,Reforma ou serviços,Financiada,0
4981.81,3225.37,36,1.694,120.41,2.42,861,0,35,2.0,2,0.054,Crédito pessoal,Financiada,0
12035.76,11192.22,48,0.923,289.7,2.41,689,0,53,2.2,0,0.077,Financiamento de veículo,Financiada,0
5505.66,5584.64,24,2.942,327.69,5.95,566,0,99,1.1,1,0.085,Consolidação de dívidas,Alugada,0
3094.02,13070.06,24,2.658,743.61,24.03,625,0,43,5.2,1,0.352,Consolidação de dívidas,Alugada,0
3597.11,19456.84,24,1.425,962.93,26.77,831,0,35,0.9,0,0.451,Crédito pessoal,Financiada,0
2076.59,8987.69,6,1.243,1563.79,75.31,682,0,74,3.0,2,0.361,Reforma ou serviços,Própria,1
2998.21,10227.5,24,1.99,540.14,18.02,767,0,124,0.1,0,0.284,Consolidação de dívidas,Financiada,0
4164.88,18989.1,12,2.253,1823.66,43.79,680,0,78,3.4,0,0.38,Consolidação de dívidas,Alugada,0
8558.13,38774.57,12,3.098,3918.21,45.78,559,1,60,2.0,0,0.378,Crédito pessoal,Alugada,1
15112.71,18942.78,36,1.569,692.72,4.58,784,0,92,4.8,0,0.104,Crédito pessoal,Familiar,0
2207.16,18481.73,24,2.48,1031.07,46.72,641,0,87,5.2,3,0.698,Consolidação de dívidas,Alugada,1
6634.02,9632.55,24,3.319,588.49,8.87,379,1,78,1.7,3,0.121,Crédito pessoal,Alugada,1
2727.87,15305.75,36,1.337,538.44,19.74,583,0,89,0.5,1,0.468,Financiamento de veículo,Alugada,0
6979.45,42720.58,36,2.119,1708.32,24.48,621,1,54,2.3,2,0.51,Crédito pessoal,Familiar,0
4794.09,13652.05,18,0.578,800.78,16.7,817,0,141,3.4,0,0.237,Financiamento de veículo,Própria,0
1671.12,4384.82,36,1.203,150.79,9.02,579,0,13,2.4,0,0.219,Financiamento de veículo,Financiada,0
9246.11,21203.73,18,1.008,1293.97,13.99,819,0,67,9.1,2,0.191,Educação,Alugada,0
3573.55,12762.84,12,2.219,1223.18,34.23,554,0,24,1.7,0,0.298,Crédito pessoal,Alugada,0
3734.6,22086.91,60,0.84,470.2,12.59,670,0,50,2.3,0,0.493,Financiamento de veículo,Alugada,0
2678.92,16791.25,48,1.302,472.62,17.64,850,0,14,1.3,1,0.522,Reforma ou serviços,Alugada,0
3466.01,7968.74,24,1.127,380.82,10.99,750,0,31,0.7,1,0.192,Financiamento de veículo,Familiar,0
6779.82,26410.06,12,0.732,2307.02,34.03,756,0,34,2.0,0,0.325,Financiamento de veículo,Própria,0
4624.31,36249.0,24,1.55,1820.16,39.36,713,0,62,1.7,0,0.653,Crédito pessoal,Alugada,0
6375.29,31069.93,24,1.793,1604.46,25.17,688,0,29,2.0,0,0.406,Consolidação de dívidas,Financiada,0
6508.12,41382.21,18,1.919,2740.75,42.11,747,0,37,0.5,1,0.53,Crédito pessoal,Familiar,0
11792.56,12105.39,12,2.604,1187.55,10.07,664,0,77,1.2,4,0.086,Crédito pessoal,Financiada,0
4204.4,6090.94,24,3.223,368.34,8.76,453,1,101,0.6,1,0.121,Consolidação de dívidas,Alugada,0
2081.33,5169.25,48,2.326,179.91,8.64,610,1,33,8.0,3,0.207,Crédito pessoal,Alugada,0
10077.82,63490.43,18,0.885,3831.1,38.02,688,0,112,1.5,2,0.525,Financiamento de veículo,Financiada,0
4233.95,13569.54,48,2.048,446.71,10.55,731,0,73,1.8,0,0.267,Reforma ou serviços,Familiar,0
10378.18,3795.51,24,2.126,203.55,1.96,749,0,111,7.1,0,0.03,Consolidação de dívidas,Familiar,0
6595.27,29520.54,18,2.964,2139.79,32.44,567,4,48,0.3,2,0.373,Crédito pessoal,Própria,1
4793.94,16823.18,48,2.146,564.91,11.78,612,0,36,1.0,1,0.292,Crédito pessoal,Alugada,0
6455.29,8005.03,12,2.228,767.59,11.89,717,0,42,2.5,2,0.103,Consolidação de dívidas,Financiada,0
17431.63,6306.78,36,2.468,266.42,1.53,729,0,60,3.9,0,0.03,Consolidação de dívidas,Financiada,0
18847.62,16264.01,24,0.742,742.27,3.94,789,0,47,6.1,1,0.072,Educação,Alugada,0
5428.57,25267.78,12,1.738,2351.1,43.31,729,1,48,3.1,0,0.388,Reforma ou serviços,Própria,1
5742.97,23949.46,36,1.183,820.87,14.29,846,0,73,1.0,1,0.348,Reforma ou serviços,Financiada,0
10134.32,28146.07,24,1.441,1395.48,13.77,498,1,29,8.4,2,0.231,Financiamento de veículo,Familiar,1
3078.21,5023.24,36,2.618,217.15,7.05,575,0,52,1.1,1,0.136,Crédito pessoal,Financiada,0
6392.74,6306.6,24,2.488,352.16,5.51,700,0,14,1.1,0,0.082,Crédito pessoal,Alugada,0
5117.28,14596.56,48,1.89,465.29,9.09,649,1,44,3.0,0,0.238,Crédito pessoal,Alugada,0
6317.24,18197.77,6,0.55,3091.61,48.94,804,0,34,3.4,0,0.24,Financiamento de veículo,Financiada,0
3101.76,10770.4,24,0.55,480.27,15.48,985,0,35,1.2,1,0.289,Reforma ou serviços,Alugada,0
1940.85,2827.1,24,0.55,126.06,6.5,834,0,17,5.0,0,0.121,Financiamento de veículo,Familiar,0
1500.0,10995.06,48,1.005,289.9,19.33,750,0,28,1.1,1,0.611,Reforma ou serviços,Familiar,0
2600.96,1996.97,48,3.024,79.39,3.05,414,3,62,1.9,0,0.064,Crédito pessoal,Própria,0
3912.9,10242.83,24,1.282,498.53,12.74,543,1,21,1.1,1,0.218,Financiamento de veículo,Alugada,0
4335.69,25833.62,18,1.772,1688.86,38.95,744,0,8,3.3,1,0.497,Crédito pessoal,Própria,0
17283.32,25250.26,24,0.834,1165.32,6.74,647,0,68,2.0,1,0.122,Financiamento de veículo,Financiada,0
10323.0,4446.84,36,1.72,166.7,1.61,814,0,164,2.0,0,0.036,Crédito pessoal,Familiar,0
2863.84,24938.04,12,0.633,2164.63,75.58,822,0,26,1.0,0,0.726,Financiamento de veículo,Própria,0
6451.02,39446.12,60,1.067,893.61,13.85,740,0,139,5.4,1,0.51,Reforma ou serviços,Financiada,1
4040.1,15922.89,36,2.236,648.65,16.06,640,0,7,0.6,0,0.328,Crédito pessoal,Própria,0
4359.48,12340.63,24,2.318,676.23,15.51,485,0,65,1.2,1,0.236,Reforma ou serviços,Financiada,0
5833.17,20580.41,36,3.17,966.66,16.57,559,0,24,1.2,1,0.294,Crédito pessoal,Própria,0
7633.49,8649.96,48,0.833,219.35,2.87,651,0,161,0.3,0,0.094,Financiamento de veículo,Própria,0
4213.6,30223.74,24,2.274,1647.96,39.11,727,0,39,1.9,1,0.598,Consolidação de dívidas,Alugada,0
10056.78,43898.5,18,2.359,3021.3,30.04,729,0,28,4.3,2,0.364,Crédito pessoal,Financiada,1
2561.66,10817.89,36,0.806,347.42,13.56,575,1,1,5.9,1,0.352,Financiamento de veículo,Própria,0
5220.48,12970.26,12,2.501,1264.5,24.22,686,1,80,3.8,4,0.207,Crédito pessoal,Financiada,0
26029.13,30595.42,24,1.87,1593.97,6.12,528,1,77,2.8,3,0.098,Educação,Familiar,0
5971.32,12457.3,12,2.307,1200.31,20.1,523,1,108,2.2,1,0.174,Crédito pessoal,Alugada,0
12644.87,2822.94,36,2.066,111.93,0.89,683,0,54,6.4,2,0.019,Crédito pessoal,Alugada,0
5503.59,16341.1,48,2.453,583.0,10.59,637,2,36,2.8,1,0.247,Crédito pessoal,Familiar,0
7453.92,1571.66,48,1.747,48.64,0.65,521,1,96,0.5,2,0.018,Financiamento de veículo,Financiada,0
5020.12,15883.13,12,1.421,1449.0,28.86,883,0,31,4.5,4,0.264,Crédito pessoal,Familiar,0
4678.63,22663.96,12,1.556,2085.08,44.57,785,0,13,0.8,0,0.404,Crédito pessoal,Financiada,1
3207.14,12196.01,60,2.706,413.25,12.89,622,0,64,0.4,0,0.317,Crédito pessoal,Própria,0
6789.96,29068.74,36,2.199,1177.21,17.34,727,0,88,0.2,0,0.357,Crédito pessoal,Alugada,1
3067.02,6262.53,18,1.854,412.4,13.45,748,0,10,3.5,2,0.17,Crédito pessoal,Familiar,0
7856.34,33303.77,36,1.285,1161.29,14.78,721,0,51,1.9,2,0.353,Educação,Financiada,0
